"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
962, 6.512249390748995e-02, 4.016688832905968e-02, 5.631415805247459e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.096290324263646e+05, 1.000000000000000e-10, 1.835709877826509e+12
963, 6.487074568624564e-02, 4.008470937914959e-02, 5.655234456228034e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.113299721522105e+05, 1.000000000000000e-10, 1.830797744168181e+12
964, 6.461906409631754e-02, 4.000233889226968e-02, 5.679260176284255e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.130455055383220e+05, 1.000000000000000e-10, 1.825886797064581e+12
965, 6.436744906002964e-02, 3.991977705125513e-02, 5.703494328810111e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.147757226072048e+05, 1.000000000000000e-10, 1.820984034381980e+12
966, 6.411590302429121e-02, 3.983702281114276e-02, 5.727935773680261e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.165205207522718e+05, 1.000000000000000e-10, 1.816096224019878e+12
967, 6.386441216503194e-02, 3.975406807438380e-02, 5.752591547222078e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.182804052662625e+05, 1.000000000000000e-10, 1.811208913630520e+12
968, 6.361298669754517e-02, 3.967091661605651e-02, 5.777470457181478e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.200560302145611e+05, 1.000000000000000e-10, 1.806310086168889e+12
969, 6.336162336713091e-02, 3.958757083503454e-02, 5.802574013057325e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.218475003453897e+05, 1.000000000000000e-10, 1.801410293519662e+12
970, 6.311032429632486e-02, 3.950403168080212e-02, 5.827896487188784e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.236543684644790e+05, 1.000000000000000e-10, 1.796526984091454e+12
971, 6.285909064987699e-02, 3.942029522647599e-02, 5.853438376466644e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.254766493221074e+05, 1.000000000000000e-10, 1.791655710158061e+12
972, 6.260792762772141e-02, 3.933636052030744e-02, 5.879209497812119e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.273150650050867e+05, 1.000000000000000e-10, 1.786778605098421e+12
973, 6.235682733270810e-02, 3.925222707444374e-02, 5.905217564509857e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.291701829834404e+05, 1.000000000000000e-10, 1.781894751505234e+12
